p,2.99378736642e-21,1.0,3.86013500521e-19,3.59683566142e-18,7.39883933094e-31,1.0,7.62535720668e-22,6.36119132397e-23,2.39271847262e-20,1.06973426255e-21,1.13426139832e-20,9.98064292931e-23,1.0,1.0,1.72317562104e-18,1.0,3.9539254244e-25,4.79346056307e-16,1.51416109061e-19,1.0
p,2.6107171798e-23,1.0,5.77050307228e-20,3.42216096544e-19,5.81532070455e-34,1.0,4.93584083727e-23,3.64110953497e-25,2.57722372349e-22,4.71887363831e-24,2.98489113587e-22,5.47870751905e-25,1.0,1.0,1.34965357528e-20,1.0,6.25069576803e-27,9.75690717215e-18,2.50680962043e-21,1.0
p,1.66029674077e-22,1.0,7.37605792706e-19,4.65067112889e-20,3.69771584518e-32,1.0,1.97555105449e-22,7.13574830744e-25,2.1668163763e-21,3.49629874289e-23,1.05028156352e-20,2.75886620443e-23,1.0,1.0,1.02496991755e-20,1.0,7.58990271044e-27,4.40445022648e-17,9.11797554146e-21,1.0
p,2.25619343334e-22,1.0,5.20566628067e-19,4.34730767987e-19,6.72570083695e-32,1.0,2.92211402679e-23,5.01400385789e-25,5.40351696182e-22,5.17356501769e-23,9.87434638357e-22,1.95327087729e-24,1.0,1.0,2.10536545979e-20,1.0,4.03435361473e-26,3.96481597318e-17,2.35266822913e-20,1.0
p,8.15823825835e-25,1.0,2.90700073816e-18,6.26743117904e-20,1.50635541929e-33,1.0,6.09201817804e-24,1.18654463869e-26,3.75269841638e-23,2.79284469188e-24,2.20628286651e-23,2.38793422214e-25,1.0,1.0,5.45725502497e-21,1.0,1.32109334017e-26,1.73645311064e-17,4.82967530556e-23,1.0
p,1.16308123448e-24,1.0,1.80865088207e-18,5.83928120151e-20,7.75452684744e-34,1.0,8.07787699793e-25,6.33860291441e-27,1.27854662768e-22,4.76981479965e-26,1.03121199151e-23,7.2342809788e-25,1.0,1.0,2.97426541929e-21,1.0,1.7102537166e-27,6.29321284777e-19,7.28102144103e-23,1.0
p,2.35518131531e-21,1.0,1.25975160369e-16,1.01831111556e-17,1.11400236054e-31,1.0,9.06584296803e-22,7.12579288281e-25,7.84592221091e-22,5.52265237656e-23,5.31037684894e-22,6.33351216696e-24,1.0,1.0,7.24880601259e-19,1.0,6.13022330333e-25,8.43794634418e-17,3.66774500857e-20,1.0
p,4.78758244496e-21,1.0,1.674723156e-15,1.77773448555e-16,2.46707864294e-29,1.0,2.47110239828e-20,4.49886806268e-23,3.46953250052e-20,1.09291551454e-21,6.47924192244e-21,4.41468272014e-22,1.0,1.0,1.05859378569e-16,1.0,3.03427837237e-23,1.12783125141e-15,3.11598419761e-19,1.0
p,1.71705440178e-17,1.0,1.843432091e-12,9.09214923402e-14,1.3256027526e-24,1.0,1.44980328533e-18,5.83607458417e-20,7.35611139717e-18,2.23463835098e-18,1.08374680956e-17,1.19224809051e-18,1.0,1.0,6.81678394017e-15,1.0,3.98865922686e-19,1.02309464069e-13,1.21965301103e-15,1.0
p,1.60615016633e-20,1.0,4.04031489836e-18,1.66585769145e-18,2.63074107571e-31,1.0,3.00400151218e-22,6.90108062776e-24,6.77308733373e-21,1.13436461415e-21,2.22593999915e-21,1.81614760375e-23,1.0,1.0,1.66733906853e-18,1.0,3.69832389079e-24,2.33012178108e-15,2.42911125303e-19,1.0
p,4.64647632316e-24,1.0,4.34658017452e-18,1.95612433814e-19,2.49934784366e-32,1.0,2.8873432469e-23,3.75336567438e-26,8.34885095159e-22,1.49893505329e-22,2.47144058105e-21,6.69534254823e-24,1.0,1.0,3.92310748976e-19,1.0,1.04327840792e-26,7.53544915014e-16,4.22011352264e-21,1.0
p,4.2433105266e-21,1.0,4.483308663e-17,2.47250850838e-19,1.15589453417e-30,1.0,1.57506548227e-21,4.56516527422e-24,3.87618773747e-20,1.58498639896e-21,2.8020583711e-21,9.0882064805e-23,1.0,1.0,1.99093563968e-18,1.0,1.28182205705e-24,1.60087522377e-15,2.56249228503e-20,1.0
p,2.72104487544e-20,1.0,6.23858442729e-15,2.03808157624e-16,1.189054318e-27,1.0,3.12831125669e-19,8.44733401307e-21,2.09743257929e-17,1.59080299328e-19,3.15900176672e-17,1.38238117008e-21,1.0,1.0,3.06165908606e-16,1.0,4.14143834196e-23,2.03784268648e-14,2.85115487987e-18,1.0
h,9.98589598029e-31,1.0,4.76485712933e-23,1.57973168012e-25,0.0,1.0,2.76074233438e-29,2.65890705912e-33,6.43389322759e-30,1.42513514405e-31,1.55296653888e-29,7.28891180123e-31,1.0,1.0,1.94452595356e-26,1.0,1.20920517782e-32,3.03405001923e-21,2.64187051968e-26,1.0
h,3.7140063667e-22,1.0,5.44674246605e-17,1.25208478506e-18,1.1557975794e-30,1.0,1.1737802954e-21,7.83607407137e-24,1.23384257438e-21,1.09332776693e-22,1.00286591887e-21,2.31496084132e-24,1.0,1.0,5.99891232558e-19,1.0,1.28858782121e-24,2.03253787795e-16,2.01741677363e-20,1.0
p,4.67047156285e-22,1.0,1.26270852416e-19,8.22190063896e-20,1.34124281954e-33,1.0,2.67232279888e-23,4.39141363085e-25,8.14195987297e-22,3.63387173025e-22,1.12639593256e-21,2.70298529964e-25,1.0,1.0,2.20056215451e-20,1.0,1.07419349701e-25,3.77768720454e-17,1.42878406374e-21,1.0
