h,BM,-0.110035,0.493279,0.539673,-0.57395,-0.108241,0.0102837,-0.53983,0.035882,-0.0145728,-0.526348,-0.172348,-0.0430838,-0.0243924,0.598621,-0.0675692,0.616445,-0.0902264,0.01978,0.266718,0.575184
h,BM,0.0430083,0.616662,0.00765581,-0.534264,-0.234856,-0.411722,-0.571807,0.097539,-0.0788078,-0.659511,0.263211,0.0,-0.0448704,0.583181,-0.0117927,0.589654,-0.208373,-0.205413,-0.177141,-0.0162413
h,BM,0.403886,0.505777,-0.132189,-0.149346,-0.251876,-0.27371,-0.0413339,0.222165,-0.0550473,-0.17384,0.566867,0.0800065,-0.0682787,0.305907,0.0962638,0.393969,-0.176846,-0.27778,-0.0156939,-0.061459
h,BM,0.269623,0.495954,0.138036,-0.552397,-0.281932,0.196935,-0.588079,0.00927521,-0.0213576,-0.896918,0.270731,-0.101034,-0.0306597,0.652246,0.0608125,0.776906,-0.435346,-0.206179,-0.3585,0.10686
h,BM,0.450311,0.665276,0.0246727,-0.587482,-0.169795,0.178891,-0.614485,0.00014438,-0.162354,-0.963205,0.272435,-0.142797,0.20718,0.572008,0.36016,0.831834,-0.195199,-0.602762,-0.313282,0.0309829
h,BM,0.398456,0.56148,-0.0736201,-0.079612,-0.161443,0.0564006,0.106278,0.0257738,-0.0409541,-0.362859,0.812443,0.379191,-0.144716,0.159503,0.187356,0.458863,-0.0880849,-0.985372,-0.204288,-0.130211
h,BM,0.556124,0.687644,-0.0756019,-0.390751,-0.166336,0.0339894,0.0937205,0.140406,-0.0897547,-0.464384,0.721868,0.259355,-0.162128,0.188115,0.266001,0.476348,-0.0944158,-0.971145,-0.352928,-0.0623824
h,BM,0.190047,0.11933,-0.139304,-0.145178,-0.187398,-0.516492,0.143024,-0.265198,-0.0903038,-0.122142,0.389197,-0.30514,-0.122853,0.104054,0.303261,0.367226,-0.294544,-0.893191,-0.06749,-0.207579
h,BM,0.597113,0.608667,0.148324,-0.445294,-0.336496,0.1708,-0.312215,0.108555,-0.214522,-0.501494,0.420521,0.146855,-0.00501327,0.556023,0.0950695,0.589086,-0.242698,-0.212011,-0.308071,0.563727
h,BM,-0.310447,0.459642,-0.0466908,-0.0695899,0.136842,-0.0236871,0.0627491,-0.105801,-0.180805,-0.0442978,0.765774,0.427801,-0.397378,-0.286941,0.0982521,0.520363,0.0441432,-0.96734,-0.169982,-0.128843
h,BM,-0.315318,0.45022,-0.056231,-0.0447083,0.201592,-0.269231,0.0666478,-0.0546092,-0.16119,0.00835564,0.767233,0.579044,-0.476223,-0.298343,0.0944476,0.344817,-0.00335627,-0.996813,-0.220893,-0.113448
h,BM,0.389208,0.573305,-0.0475194,-0.0248131,-0.0644845,0.00265965,0.106238,-0.0162828,-0.0880198,0.0463377,0.787391,0.429703,-0.325937,0.179489,0.199469,0.394939,-0.00353497,-0.995569,-0.260811,-0.00386783
h,BM,-0.341638,0.270676,-0.0359971,0.0848112,0.154216,-0.0697946,0.0155233,-0.118337,-0.0700274,-0.0131824,0.816299,0.271244,-0.519659,-0.227734,0.188223,0.469448,0.0251666,-0.930361,-0.188067,-0.0569975
h,BM,0.46898,0.644174,0.123061,-0.44125,-0.112154,-0.0976831,-0.0648902,0.0261541,-0.0096071,-0.943888,0.558319,-0.115819,-0.0153603,0.457486,0.138348,0.511598,-0.105326,-0.227801,-0.341317,0.376558
h,BM,0.492472,0.64396,0.0426171,-0.472504,-0.390655,0.238134,-0.220425,0.164363,-0.152421,-0.387956,0.518846,0.0693756,0.0797125,0.480746,0.119266,0.655875,-0.242281,-0.253594,-0.136771,0.35844
h,BM,0.378059,0.555451,-0.00916116,-0.131405,-0.0758755,0.00453968,0.0641137,0.0218356,-0.0588099,-0.26515,0.751455,0.16279,-0.34671,0.284503,0.241775,0.453816,-0.0115218,-0.949196,-0.255332,-0.17457
h,BM,0.498698,0.58918,-0.0688274,-0.293703,-0.265943,0.202945,0.00514499,0.124713,-0.106416,-0.377661,0.749158,0.339175,-0.11405,0.333088,0.14767,0.542549,-0.125225,-0.814035,-0.300124,0.253858
h,BM,-0.0798842,0.472257,-0.049594,-0.0866469,-0.103705,0.247098,0.0886777,0.1211,-0.0468067,-0.191035,0.852166,0.2394,-0.239547,0.125139,0.170951,0.466113,-0.154853,-0.974199,-0.242024,0.0264676
h,BM,0.410943,0.64902,0.0860876,-0.440531,-0.217721,0.175916,-0.189709,0.139358,-0.0202204,-0.844856,0.356735,-0.215391,-0.0502957,0.427748,0.15731,0.728903,-0.0659956,-0.49865,-0.437653,0.409715
h,BM,0.477465,0.572064,-0.0871952,-0.368537,-0.237978,0.0458586,0.0330418,0.0569306,-0.0953882,-0.521326,0.574882,0.266864,-0.175648,-0.0358178,0.137929,0.563296,-0.0782364,-0.945172,-0.346153,-0.0057525
p,BM,0.111446,-9.84065e-05,-0.0028391,-0.294505,-0.15807,-0.306491,-0.0200398,-0.187776,-0.0897751,-0.469909,0.280318,-0.186367,-0.122704,0.33987,0.284247,0.513437,-0.160769,-0.509037,-0.281371,-0.178535
h,BM,0.108318,-0.129556,-0.0247732,-0.00635015,-0.127967,-0.603842,0.0189431,-0.270992,-0.0,-0.192735,0.396041,-0.465018,-0.272629,0.400399,0.617725,0.475529,-0.123704,-0.840649,-0.119591,-0.0973999
h,BM,-0.0922116,-0.0415067,0.0318109,-0.0129557,-0.170873,-0.509162,0.0944833,-0.0851998,-0.127404,0.151826,0.454832,-0.129391,-0.322606,0.103554,0.148746,-0.0995793,-0.120927,-0.296324,-0.0398207,-0.0858741
h,BM,0.298376,0.57381,-0.0555381,-0.481788,-0.0616536,0.0352025,-0.463864,0.0712597,-0.058572,-0.685783,0.108098,-0.0360704,0.0479814,0.237402,0.137343,0.710329,-0.300184,-0.544758,-0.322869,-0.00037041
h,BM,-0.403822,-0.251555,0.000983553,0.180062,0.366399,-0.102585,0.0264096,-0.373331,-0.154362,0.158022,0.710139,0.287093,-0.32072,-0.0811307,-0.0747162,-0.0521694,0.0240016,-0.263126,0.0676532,-0.0944651
h,BM,-0.219999,-0.0190333,0.186704,-0.0225886,-0.155164,-0.146938,0.110056,-0.290646,-0.15629,0.208401,0.380994,0.0586459,-0.390347,0.186549,-0.13952,-0.219033,-0.0339903,-0.0899941,0.0931091,0.142726
p,BM,0.146223,0.0830467,-0.405515,-0.888346,0.0480417,0.00699197,-0.864737,0.0164058,0.766655,-0.804263,-0.145393,-0.0222159,0.244268,-0.354935,-0.0525123,0.655725,-0.704351,-0.941575,-0.0131596,0.0
p,BM,0.0810646,0.0,-0.466434,-0.952812,0.028699,-0.127279,-0.789505,0.00846168,0.812514,-0.693428,-0.148899,-0.0356114,0.282966,-0.347937,0.0168052,0.63912,-0.788679,-0.927885,-0.0300705,0.0
p,BM,0.0749023,0.00573571,-0.403533,-0.900612,-0.0193554,-0.125986,-0.696748,0.0106255,0.718535,-0.728839,-0.166816,-0.0491616,0.263489,-0.252335,-0.0322973,0.60438,-0.691057,-0.913892,-0.0905246,0.0
p,BM,0.0,0.0,-0.490403,-0.964925,0.0,-0.11502,-0.853354,0.0,0.747806,-0.635233,-0.137256,-0.00459021,0.258019,-0.279827,-0.0919208,0.646644,-0.681302,-0.783369,-0.0761583,0.0
p,BM,-0.00132064,0.0,-0.453732,-0.998656,0.0,-0.223905,-0.866917,0.0,0.707708,-0.785051,-0.152676,0.0,0.219039,-0.289367,-0.0051009,0.644519,-0.751203,-0.867876,-0.0496291,0.0
p,BM,-0.00777228,0.0,-0.520034,-0.972664,0.0,-0.230151,-0.848072,0.0,0.461907,-0.561466,-0.136879,-0.00252094,0.179218,-0.214863,-0.129604,0.615703,-0.571158,-0.796551,-0.0718057,0.0
p,BM,-0.00398908,0.0,-0.395133,-0.948631,0.0,-0.0923338,-0.841793,0.0,0.518327,-0.713783,-0.105971,0.0,0.168751,-0.196717,-0.0514221,0.682248,-0.735753,-0.893185,-0.044434,0.0
p,BM,-0.0158136,0.0,-0.503923,-0.999929,0.0,-0.0622846,-0.98548,0.0,0.686242,-0.821526,-0.140411,-0.00559815,0.192433,-0.276119,-0.0708637,0.726912,-0.719174,-0.829591,-0.0190849,0.0
p,BM,0.0108932,0.0185857,-0.415486,-0.996596,0.0,0.00561228,-0.8764,0.0,0.583907,-0.792547,-0.107747,-0.00456792,0.213534,-0.320606,-0.0814933,0.666063,-0.677693,-0.860325,-0.0204183,0.0
p,BM,0.0117145,0.0,-0.414465,-0.968393,0.0,-0.0319718,-0.864087,0.00774825,0.557831,-0.757024,-0.108669,0.0,0.209648,-0.239489,-0.107232,0.677641,-0.706291,-0.827792,-0.0341336,0.0
p,BM,0.0174652,0.0,-0.411381,-0.929575,0.0,-0.0345548,-0.90087,0.0,0.667924,-0.701179,-0.142048,-0.000672178,0.248774,-0.217884,-0.0348855,0.735742,-0.829717,-0.800258,-0.0408367,0.0
p,BM,-0.0045284,0.0,-0.435745,-0.998333,0.0,-0.149796,-0.829057,0.0,0.462046,-0.721267,-0.161144,-0.00633723,0.235519,-0.239997,-0.0324235,0.617485,-0.685038,-0.86596,-0.0490209,0.0
p,BM,0.0159671,0.0,-0.408408,-0.997216,0.0,-0.00633432,-0.963641,0.0,0.55643,-0.734453,-0.132273,-0.0373088,0.199133,-0.317256,-0.0410407,0.777348,-0.72143,-0.785659,-0.0367898,0.0
p,BM,-0.00726924,0.0,-0.466403,-0.999589,0.0,0.103763,-0.987985,0.0,0.562141,-0.863415,-0.117824,-0.000569242,0.217992,-0.309436,-0.0442987,0.818019,-0.791443,-0.83626,-0.035654,0.0
p,BM,0.0,0.0,-0.52233,-0.995004,0.0,-0.111745,-0.937547,0.0,0.436523,-0.648588,-0.0951457,0.000103928,0.158506,-0.225191,-0.0679062,0.658517,-0.623513,-0.737095,-0.0543589,0.0
p,BM,0.0111497,0.0,-0.430247,-0.994979,0.0,0.0375045,-0.921426,0.0,0.517919,-0.778187,-0.116325,5.04373e-05,0.194702,-0.249463,-0.106034,0.699777,-0.653025,-0.868147,-0.0151209,0.0
p,BM,-0.00204354,0.0,-0.486436,-0.99807,0.0,0.0967088,-0.959429,0.0,0.618059,-0.74238,-0.135028,-0.00291012,0.211248,-0.316654,-0.0472859,0.727696,-0.696983,-0.752684,-0.0248873,0.0
p,BM,-0.19247,-0.025408,-0.0263282,0.00121926,-0.0633465,-0.342937,0.119492,-0.488117,-0.0699596,-0.293006,0.37337,-0.0519697,-0.190231,0.288659,0.334446,0.188463,-0.0133825,-0.437932,0.040982,-0.356623
p,BM,0.104225,0.130383,-0.00447796,-0.207429,-0.0724171,-0.516924,0.088991,-0.317361,-0.0,-0.338961,0.470413,-0.381541,-0.248364,0.302307,0.680044,0.410448,-0.0135252,-0.76942,-0.19073,-0.247011
p,BM,0.0601525,0.0637552,-0.005288,-0.288764,-0.0743067,-0.566882,0.0603704,-0.345566,-0.0209051,-0.325117,0.44863,-0.325608,-0.241457,0.206545,0.692455,0.406771,0.00116038,-0.82165,-0.195539,-0.205528
p,BM,0.129809,-0.068401,-0.0202628,-0.391073,-0.177253,-0.716037,0.049518,-0.303358,0.00011435,-0.441311,0.179889,-0.494178,-0.0806781,0.359689,0.582919,0.414624,-0.116329,-0.714976,-0.264063,-0.182727
p,BM,0.241359,0.145228,-0.010707,-0.420813,-0.128928,-0.334598,-0.00533823,-0.245178,-0.027739,-0.564745,0.21987,-0.377683,-0.0740805,0.33702,0.529329,0.495624,-0.00575142,-0.696858,-0.268746,-0.19083
p,BM,0.220085,0.0841551,0.00618472,-0.453423,-0.140796,-0.503219,0.0404017,-0.17459,-0.0331672,-0.510905,0.183837,-0.289395,-0.0762001,0.385099,0.46343,0.484477,-0.00808396,-0.68327,-0.294097,-0.158907
p,BM,0.289781,0.262106,0.00726719,-0.468322,-0.128254,-0.181968,0.0308715,-0.145361,-0.0433052,-0.559299,0.161833,-0.20627,-0.0262551,0.308399,0.384074,0.467945,0.00837376,-0.53711,-0.251485,-0.15867
p,BM,0.169759,0.2167,0.0142413,-0.289759,-0.148745,0.0514602,0.0478826,-0.278297,-0.0504047,-0.358784,0.304965,-0.284345,-0.00263206,0.276708,0.331207,0.496043,0.0135118,-0.48956,-0.194745,-0.136729
p,BM,-0.108883,0.176511,-0.00920025,-0.005926,-0.127635,-0.0216265,0.0851948,-0.327186,-0.0226584,-0.141476,0.36384,0.0622566,-0.0800403,0.218622,0.2539,0.220777,0.00849887,-0.44723,-0.0181004,-0.148186
p,BM,0.236911,0.36231,0.0131449,-0.381567,-0.121863,-0.125842,0.141615,-0.127207,-0.0440839,-0.575515,0.305019,-0.121002,-0.00912387,0.309768,0.262776,0.521243,-0.117786,-0.393252,-0.221453,-0.14687
p,BM,0.144422,0.146898,0.00920577,-0.525441,-0.119443,-0.376016,-0.0844825,-0.134961,-0.0534951,-0.745816,0.226202,-0.27578,-0.00914619,0.350236,0.290154,0.607622,-0.165135,-0.400983,-0.262426,-0.187036
p,BM,0.131389,0.1608,0.00285611,-0.510253,-0.0980781,-0.62594,-0.119619,-0.1264,-0.0162514,-0.735453,0.154594,-0.301153,-0.0269227,0.379518,0.379343,0.649071,-0.0901013,-0.532343,-0.311976,-0.228763
p,BM,0.209171,0.322059,0.0249188,-0.526532,-0.130839,-0.199759,-0.114048,-0.075496,-0.043312,-0.533112,-0.0152375,-0.0783022,0.000390478,0.330029,0.241645,0.623752,-0.0463031,-0.415805,-0.194009,-0.0294281
p,BM,0.247374,0.357324,0.0345379,-0.62638,-0.120957,-0.430787,-0.136258,-0.149978,-0.0326516,-0.62692,0.156064,-0.162414,0.0985243,0.426421,0.392959,0.659599,-0.0466416,-0.317217,-0.290367,-0.275484
p,BM,0.140118,0.106715,0.0278611,-0.675281,-0.111064,-0.300304,-0.357668,-0.0686585,-0.0285556,-0.769642,0.0137935,-0.334026,0.122266,0.447693,0.389751,0.653913,-0.134133,-0.389732,-0.229417,-0.221944
p,BM,0.229896,0.0511157,-0.00346803,-0.511608,-0.176516,-0.350237,-0.172995,-0.187652,-0.0203714,-0.789065,0.193217,-0.0517911,-0.0504602,0.419151,0.434224,0.567958,-0.155934,-0.506449,-0.255058,-0.219504
p,BM,0.168114,0.224192,-0.0268693,-0.52932,-0.151746,-0.312115,-0.001703,-0.139987,-0.0412174,-0.634928,0.200982,-0.135231,0.0272636,0.371632,0.316762,0.528033,-0.133534,-0.427854,-0.134852,-0.26666
p,BM,0.151971,0.160839,0.0174542,-0.59631,-0.152351,-0.429447,-0.0580207,-0.212628,-0.0205636,-0.535371,0.158896,-0.344269,0.0596849,0.394791,0.355122,0.559733,-0.0366206,-0.402289,-0.218335,-0.299831
p,BM,0.186471,0.213115,0.036719,-0.683444,-0.102967,-0.301683,-0.144427,-0.104773,-0.0300248,-0.758449,0.208654,-0.24036,0.0698161,0.414946,0.388394,0.654097,-0.0840138,-0.433489,-0.333283,-0.291711
p,BM,0.174613,0.200647,0.0232593,-0.566655,-0.148277,-0.271269,-0.158436,-0.114479,-0.0704179,-0.673635,0.165333,-0.158206,0.0976527,0.433218,0.375207,0.558931,-0.117112,-0.409663,-0.392588,-0.18325
p,BM,0.129388,-0.185613,0.00991831,-0.591906,-0.0459505,-0.7295,0.0907561,-0.376736,0.000911873,-0.468802,0.53367,-0.628306,-0.160868,0.537395,0.916654,0.378278,0.00759873,-0.761977,-0.175408,-0.127248
