B	3	0.99481446	739556
H	3	0.97807715	23902
K	3	0.85861751	52022
A_titi	3	0.99211107	137788
W	3	0.92345099	60458
2	3	0.59467046	105450
KA	3	0.99086771	70300
h	3	0.98253789	203870
W+	3	0.93967412	46398
p	3	0.75939450	178562
s	3	0.95636734	198246
r	3	0.98219596	1039034
x	3	0.99964438	2812
PY	Bw	1.00000000	8862
K+	Bw	0.99945055	5460
KATR	Bw	0.99839125	15540
BO	Bw	0.98492063	1260
BS	Bw	0.91604010	798
A*	Bw	0.99735450	1134
1	Bw	1.00000000	1680
3	Bw	1.00000000	1596
4	Bw	1.00000000	1428
Nscrm	Bw	1.00000000	1596
A	Bw	1.00000000	6174
C	Bw	1.00000000	462
B	Bw	0.91707405	22092
H	Bw	1.00000000	714
K	Bw	1.00000000	1554
A_titi	Bw	0.77308066	4116
W	Bw	0.99889258	1806
2	Bw	0.99968254	3150
KA	Bw	1.00000000	2100
h	Bw	0.98949097	6090
W+	Bw	0.99855700	1386
p	Bw	0.97319085	5334
s	Bw	0.99273894	5922
r	Bw	0.98949675	31038
x	Bw	0.98809524	84
PY	4	0.65064501	236742
K+	4	0.85135747	145860
KATR	4	0.87120489	415140
BO	4	0.92531194	33660
BS	4	0.93001220	21318
A*	4	0.82422262	30294
1	4	0.80969251	44880
3	4	0.52716015	42636
Bw	4	0.93188184	7854
Nscrm	4	0.85502861	42636
A	4	0.62234591	164934
C	4	0.87878788	12342
B	4	0.90844703	590172
H	4	0.85765964	19074
K	4	0.79438262	41514
A_titi	4	0.90689003	109956
W	4	0.81575675	48246
2	4	0.52966132	84150
KA	4	0.83784314	56100
h	4	0.90159813	162690
W+	4	0.86290715	37026
p	4	0.68429548	142494
s	4	0.89536163	158202
r	4	0.90509529	829158
x	4	0.89616756	2244
PY	Nscrm	0.78511525	296666
K+	Nscrm	0.66906117	182780
KATR	Nscrm	0.95062281	520220
BO	Nscrm	0.85583215	42180
BS	Nscrm	0.92707943	26714
A*	Nscrm	0.88572783	37962
1	Nscrm	0.95039118	56240
3	Nscrm	0.70917871	53428
Bw	Nscrm	0.97774843	9842
4	Nscrm	0.75598276	47804
A	Nscrm	0.73919354	206682
C	Nscrm	0.83628605	15466
B	Nscrm	0.88813694	739556
H	Nscrm	0.81775584	23902
K	Nscrm	0.67709815	52022
A_titi	Nscrm	0.92135019	137788
W	Nscrm	0.79215323	60458
2	Nscrm	0.66311996	105450
KA	Nscrm	0.92667141	70300
h	Nscrm	0.89833718	203870
W+	Nscrm	0.80238372	46398
p	Nscrm	0.75242213	178562
s	Nscrm	0.74452952	198246
r	Nscrm	0.90276064	1039034
x	Nscrm	0.90469417	2812
PY	A	0.58734583	4528482
K+	A	0.85429668	2790060
KATR	A	0.98554793	7940940
BO	A	0.97437176	643860
BS	A	0.98993815	407778
A*	A	0.88711487	579474
1	A	0.95633329	858480
3	A	0.62464993	815556
Bw	A	0.99036170	150234
4	A	0.55187417	729708
Nscrm	A	0.85421602	815556
C	A	0.94293932	236082
B	A	0.96997177	11289012
H	A	0.94227554	364854
K	A	0.79041020	794094
A_titi	A	0.96652603	2103276
W	A	0.88242063	922866
2	A	0.55585873	1609650
KA	A	0.97601249	1073100
h	A	0.96752143	3111990
W+	A	0.91758090	708246
p	A	0.65514071	2725674
s	A	0.94806192	3026142
r	A	0.97152818	15860418
x	A	0.98147889	42924
PY	C	0.83145196	23210
K+	C	0.63699301	14300
KATR	C	0.84800983	40700
BO	C	0.70303030	3300
BS	C	0.78229665	2090
A*	C	0.75993266	2970
1	C	0.87159091	4400
3	C	0.77727273	4180
Bw	C	0.91558442	770
4	C	0.78288770	3740
Nscrm	C	0.69258373	4180
A	C	0.77087199	16170
B	C	0.68368476	57860
H	C	0.49037433	1870
K	C	0.63316953	4070
A_titi	C	0.86465677	10780
W	C	0.58879493	4730
2	C	0.76012121	8250
KA	C	0.77636364	5500
h	C	0.78626959	15950
W+	C	0.66336088	3630
p	C	0.80594130	13970
s	C	0.63384913	15510
r	C	0.85995817	81290
x	C	0.66363636	220
PY	B	0.80015908	58267650
K+	B	0.64986707	35899500
KATR	B	0.83784980	102175500
BO	B	0.59465822	8284500
BS	B	0.56237285	5246850
A*	B	0.80702570	7456050
1	B	0.88732772	11046000
3	B	0.79105444	10493700
Bw	B	0.58605882	1933050
4	B	0.79644332	9389100
Nscrm	B	0.70867139	10493700
A	B	0.78446686	40594050
C	B	0.68658766	3037650
H	B	0.72230906	4694550
K	B	0.70077279	10217550
A_titi	B	0.51145100	27062700
W	B	0.74239986	11874450
2	B	0.73693901	20711250
KA	B	0.84196198	13807500
h	B	0.71944710	40041750
W+	B	0.69166307	9112950
p	B	0.69030177	35071050
s	B	0.56999660	38937150
r	B	0.81717701	204074850
x	B	0.41722071	552300
PY	H	0.90049136	57392
K+	H	0.77460407	35360
KATR	H	0.81100954	100640
BO	H	0.86017157	8160
BS	H	0.91815015	5168
A*	H	0.73651961	7344
1	H	0.80643382	10880
3	H	0.85129644	10336
Bw	H	0.99369748	1904
4	H	0.85542820	9248
Nscrm	H	0.81037152	10336
A	H	0.86272009	39984
C	H	0.63302139	2992
B	H	0.83689331	143072
K	H	0.75099364	10064
A_titi	H	0.96739946	26656
W	H	0.61277360	11696
2	H	0.86250000	20400
KA	H	0.70911765	13600
h	H	0.89885903	39440
W+	H	0.73228610	8976
p	H	0.91726494	34544
s	H	0.77670004	38352
r	H	0.89998408	201008
x	H	0.85661765	544
PY	K	0.62386320	281052
K+	K	0.55096443	173160
KATR	K	0.95420015	492840
BO	K	0.84657157	39960
BS	K	0.94724988	25308
A*	K	0.85176844	35964
1	K	0.92683934	53280
3	K	0.60002766	50616
Bw	K	0.95238095	9324
4	K	0.68258700	45288
Nscrm	K	0.69150071	50616
A	K	0.65501216	195804
C	K	0.80883156	14652
B	K	0.88208360	700632
H	K	0.79871048	22644
A_titi	K	0.87719863	130536
W	K	0.70158531	57276
2	K	0.57367367	99900
KA	K	0.92626126	66600
h	K	0.90115460	193140
W+	K	0.71089271	43956
p	K	0.65066444	169164
s	K	0.80331928	187812
r	K	0.91725894	984348
x	K	0.86861862	2664
PY	A_titi	0.91111924	2005766
K+	A_titi	0.87335043	1235780
KATR	A_titi	0.96400225	3517220
BO	A_titi	0.84723683	285180
BS	A_titi	0.80253469	180614
A*	A_titi	0.95144587	256662
1	A_titi	0.97799022	380240
3	A_titi	0.93052310	361228
Bw	A_titi	0.55955637	66542
4	A_titi	0.93245752	323204
Nscrm	A_titi	0.91333728	361228
A	A_titi	0.92866947	1397382
C	A_titi	0.94406404	104566
B	A_titi	0.72995923	5000156
H	A_titi	0.95671464	161602
K	A_titi	0.89501083	351722
W	A_titi	0.94683407	408758
2	A_titi	0.88620520	712950
KA	A_titi	0.97718914	475300
h	A_titi	0.88845085	1378370
W+	A_titi	0.91541546	313698
p	A_titi	0.79341270	1207262
s	A_titi	0.81890870	1340346
r	A_titi	0.93671272	7024934
x	A_titi	0.77335367	19012
PY	W	0.70202275	381066
K+	W	0.60020871	234780
KATR	W	0.74261920	668220
BO	W	0.74712071	54180
BS	W	0.81124322	34314
A*	W	0.62011402	48762
1	W	0.71301218	72240
3	W	0.65578190	68628
Bw	W	0.87201392	12642
4	W	0.67625888	61404
Nscrm	W	0.69097162	68628
A	W	0.66781175	265482
C	W	0.61210108	19866
B	W	0.74039008	949956
H	W	0.49745945	30702
K	W	0.54321930	66822
A_titi	W	0.81087418	176988
2	W	0.66613511	135450
KA	W	0.67879291	90300
h	W	0.77310879	261870
W+	W	0.57954965	59598
p	W	0.72570871	229362
s	W	0.67870691	254646
r	W	0.78890992	1334634
x	W	0.73311185	3612
PY	2	0.68417916	1171050
K+	2	0.86716008	721500
KATR	2	0.95214999	2053500
BO	2	0.95889489	166500
BS	2	0.96441916	105450
A*	2	0.91323991	149850
1	2	0.93484234	222000
3	2	0.53312945	210900
Bw	2	0.95902188	38850
4	2	0.59879173	188700
Nscrm	2	0.88089142	210900
A	2	0.71188821	815850
C	2	0.93849304	61050
B	2	0.94665913	2919300
H	2	0.92705882	94350
K	2	0.82499148	205350
A_titi	2	0.93264019	543900
W	2	0.89470354	238650
KA	2	0.94441081	277500
h	2	0.94343958	804750
W+	2	0.91122031	183150
p	2	0.65699794	704850
s	2	0.92299278	782550
r	2	0.94762925	4101450
x	2	0.94189189	11100
PY	KA	0.96211432	516950
K+	KA	0.95785871	318500
KATR	KA	0.68351572	906500
BO	KA	0.98548299	73500
BS	KA	0.98743287	46550
A*	KA	0.91160998	66150
1	KA	0.57902041	98000
3	KA	0.95614393	93100
Bw	KA	0.99830904	17150
4	KA	0.91422569	83300
Nscrm	KA	0.94755102	93100
A	KA	0.96192420	360150
C	KA	0.90512059	26950
B	KA	0.96394506	1288700
H	KA	0.80974790	41650
K	KA	0.93825703	90650
A_titi	KA	0.99464806	240100
W	KA	0.87341243	105350
2	KA	0.95173878	183750
h	KA	0.90095426	355250
W+	KA	0.91693259	80850
p	KA	0.97748353	311150
s	KA	0.94912433	345450
r	KA	0.95646074	1810550
x	KA	0.97877551	4900
PY	h	0.51878007	4405680
K+	h	0.50603669	2714400
KATR	h	0.58453674	7725600
BO	h	0.50499042	626400
BS	h	0.50930127	396720
A*	h	0.59956187	563760
1	h	0.64281250	835200
3	h	0.50095155	793440
Bw	h	0.51950602	146160
4	h	0.51690050	709920
Nscrm	h	0.52606498	793440
A	h	0.52650944	3069360
C	h	0.51647945	229680
B	h	0.47915665	10982880
H	h	0.55793892	354960
K	h	0.51177384	772560
A_titi	h	0.47751681	2046240
W	h	0.54398222	897840
2	h	0.48126117	1566000
KA	h	0.61907375	1044000
W+	h	0.51659265	689040
p	h	0.47636551	2651760
s	h	0.48040950	2944080
r	h	0.59119804	15430320
x	h	0.43733238	41760
PY	W+	0.67282421	222816
K+	W+	0.46475816	137280
KATR	W+	0.79200195	390720
BO	W+	0.60621843	31680
BS	W+	0.71027711	20064
A*	W+	0.64215067	28512
1	W+	0.79273201	42240
3	W+	0.62372907	40128
Bw	W+	0.78206169	7392
4	W+	0.67694407	35904
Nscrm	W+	0.61966707	40128
A	W+	0.66615131	155232
C	W+	0.58935950	11616
B	W+	0.62875007	555456
H	W+	0.55330882	17952
