p,-6.89345779382,-3.88336278544,-1.2582018459,2.19740142693,-0.740579845371,1.89753037142,4.94869034497,3.44440655471,-2.10327155033,2.263437021,-1.89055862659,0.950409396974,-0.0387600233799,-1.03991349661,-1.0603890798,1.46266058724,1.35354533704,1.60004677881,-0.748023501598,1.33596464155,1.5728680705,0.904904578495,-1.47828277572,0.218505240367,0.14036353853
p,-7.44619303032,-4.71507686322,-2.01033406194,0.439901861461,-0.247138651384,1.91671543471,4.80359016708,3.20058482231,-2.71526436049,2.53198714551,-1.32674990093,1.69777593338,-1.25874079656,-1.58514133665,-0.801042949847,0.39094224379,0.819169257002,1.05411615466,0.301486250837,1.92212280238,0.308618461493,0.10147974549,-0.629351655453,-0.741436189469,-0.707408724449
p,-7.10190964456,-5.58957288508,0.312546391712,1.09676370401,0.576680671566,2.57617351157,5.18386726288,4.56295345664,-3.97347560069,2.29468506296,-1.91408596484,2.08510114601,-1.48337213351,-1.34974485137,1.46807037802,-0.679640068481,1.13647754694,1.41957578531,-0.822476915292,-0.693034645277,-0.30693701169,1.42750407462,-1.20698511683,-0.647336984252,-1.26408812799
p,-6.3645489565,-3.83684538962,-0.174128576213,1.91409273842,-0.199769747986,3.01579715692,6.17589031624,2.83808784326,-4.01505865091,4.2703664827,-1.22969857004,0.35223073309,-2.07693567964,-0.330858905092,-1.5462088905,-1.04914570216,-0.716110025861,-0.987171860089,1.26062702085,2.01835583778,1.272659113,-0.194996380281,0.102253835199,-0.187560990973,-1.96785358706
p,-3.90370607441,-4.82686448242,-1.8026230069,0.250458224297,-1.28274540382,3.60670335441,4.19466092965,5.6849970268,-3.75007602808,3.15619300165,-1.08238661401,2.19612993049,-2.76023573893,-2.30714329728,0.654467114976,-2.25176019663,1.76776131808,-0.967193306399,-0.401839863727,-1.31043178288,-0.221074508167,0.395839174343,-0.066097009613,-0.605752296582,0.428408635695
p,-2.88155904489,-3.90533601635,-2.00484040931,1.57175058805,-0.696968408805,2.18550800012,4.85289874915,2.82035334762,-5.20877915395,4.85287922403,-0.0375235772787,0.439259509094,-0.309781173552,-1.52964174397,0.487244947374,-0.337615398773,1.68693548675,-0.106998079753,-0.350240873469,2.03063560289,0.624388619995,-1.34130466887,-0.929767897451,-0.348606171426,-0.458525319658
p,-3.32109116343,-3.35736217103,-1.00794438264,1.49440686164,1.53616218659,2.95264356725,3.16782714607,5.42037382473,-2.85954848264,1.50665743539,-1.36214491876,1.59462040584,-2.18705259281,-0.682365189684,-0.445153570633,0.487639033386,0.0610909757705,-0.867073226789,0.17416163454,0.758874005125,1.24655250793,-1.13425993047,-1.35156931013,-1.55407783649,-1.93560957085
p,-2.47533421333,-6.23913608727,-2.66907825675,1.46991105195,1.57177434757,3.11195534555,5.18532740142,2.92307715769,-1.80924969554,2.07965705724,-1.19607797805,0.574428549863,-3.17823069605,-0.851893471293,0.669109807275,0.180199886909,0.0635065581921,-0.128858910883,0.350831365344,2.35039997306,-0.927658142059,1.00734938966,-0.938041273819,-1.38555793343,-0.172644939958
p,-3.60995360733,-4.07970319507,-2.54030933653,1.38132305444,0.701913251257,1.5001921847,3.81677976616,4.3871586298,-2.71134229567,1.64364439284,-1.06879711245,-0.302922627181,-2.71127635375,-2.62050879212,-1.87329659421,0.164843987533,-0.74382988379,-0.959429454386,-1.72206569608,-0.0419945855858,-0.186325836346,0.0180751884345,1.48172687274,0.111366378661,-0.23570086484
p,-4.9648720897,-4.51514550494,0.963925571769,1.74979784879,-0.865083239257,1.48581727773,4.13769387739,5.74713054462,-3.26198753789,4.21387737064,-1.13981651903,0.298373097634,-1.86730631178,-1.06042851597,-0.00177652821596,-2.4451758069,-1.10778976398,-1.0164737775,-0.128473243713,-0.182220744761,3.30241509339,1.73694226081,1.79586302416,0.606210947663,-1.54975947329
